date,sku_id,units_sold,is_promo,is_stockout,year,month,day_of_week,is_weekend,is_back_to_school,is_holiday_season,lag_1,lag_7,rolling_mean_7,rolling_mean_30,units_sold_diff
2022-09-27,MBA13,384,0,0,2022,9,1,0,1,0,386.0,388.0,368.85714285714283,387.26666666666665,-2.0
2022-09-28,MBA13,402,1,0,2022,9,2,0,1,0,384.0,366.0,368.2857142857143,390.3666666666667,18.0
2022-09-29,MBA13,388,0,0,2022,9,3,0,1,0,402.0,429.0,373.42857142857144,390.06666666666666,-14.0
2022-09-30,MBA13,400,0,0,2022,9,4,0,1,0,388.0,383.0,367.57142857142856,389.6,12.0
2022-10-01,MBA13,251,0,0,2022,10,5,1,0,0,400.0,308.0,370.0,389.7,-149.0
2022-10-02,MBA13,226,0,0,2022,10,6,1,0,0,251.0,322.0,361.85714285714283,384.46666666666664,-25.0
2022-10-03,MBA13,294,0,0,2022,10,0,0,0,0,226.0,386.0,348.14285714285717,378.76666666666665,68.0
2022-10-04,MBA13,288,0,0,2022,10,1,0,0,0,294.0,384.0,335.0,377.6666666666667,-6.0
2022-10-05,MBA13,316,0,0,2022,10,2,0,0,0,288.0,402.0,321.2857142857143,376.6,28.0
2022-10-06,MBA13,314,0,0,2022,10,3,0,0,0,316.0,388.0,309.0,373.93333333333334,-2.0
2022-10-07,MBA13,276,0,0,2022,10,4,0,0,0,314.0,400.0,298.42857142857144,371.7,-38.0
2022-10-08,MBA13,238,0,0,2022,10,5,1,0,0,276.0,251.0,280.7142857142857,367.43333333333334,-38.0
2022-10-09,MBA13,240,0,0,2022,10,6,1,0,0,238.0,226.0,278.85714285714283,361.1666666666667,2.0
2022-10-10,MBA13,288,0,0,2022,10,0,0,0,0,240.0,294.0,280.85714285714283,356.1,48.0
2022-10-11,MBA13,285,0,0,2022,10,1,0,0,0,288.0,288.0,280.0,355.3666666666667,-3.0
2022-10-12,MBA13,282,0,0,2022,10,2,0,0,0,285.0,316.0,279.57142857142856,338.3666666666667,-3.0
2022-10-13,MBA13,286,0,0,2022,10,3,0,0,0,282.0,314.0,274.7142857142857,335.2,4.0
2022-10-14,MBA13,274,1,0,2022,10,4,0,0,0,286.0,276.0,270.7142857142857,331.6,-12.0
2022-10-15,MBA13,200,0,1,2022,10,5,1,0,0,274.0,238.0,270.42857142857144,327.56666666666666,-74.0
2022-10-16,MBA13,243,0,0,2022,10,6,1,0,0,200.0,240.0,265.0,321.0,43.0
2022-10-17,MBA13,293,0,0,2022,10,0,0,0,0,243.0,288.0,265.42857142857144,315.46666666666664,50.0
2022-10-18,MBA13,284,0,0,2022,10,1,0,0,0,293.0,285.0,266.14285714285717,314.8,-9.0
2022-10-19,MBA13,287,0,0,2022,10,2,0,0,0,284.0,282.0,266.0,313.8,3.0
2022-10-20,MBA13,323,0,0,2022,10,3,0,0,0,287.0,286.0,266.7142857142857,310.7,36.0
2022-10-21,MBA13,317,0,0,2022,10,4,0,0,0,323.0,274.0,272.0,308.53333333333336,-6.0
2022-10-22,MBA13,230,0,0,2022,10,5,1,0,0,317.0,200.0,278.14285714285717,306.9,-87.0
2022-10-23,MBA13,224,0,0,2022,10,6,1,0,0,230.0,243.0,282.42857142857144,300.26666666666665,-6.0
2022-10-24,MBA13,288,0,0,2022,10,0,0,0,0,224.0,293.0,279.7142857142857,294.96666666666664,64.0
2022-10-25,MBA13,290,0,0,2022,10,1,0,0,0,288.0,284.0,279.0,294.3,2.0
2022-10-26,MBA13,278,0,0,2022,10,2,0,0,0,290.0,287.0,279.85714285714283,293.23333333333335,-12.0
2022-10-27,MBA13,298,0,0,2022,10,3,0,0,0,278.0,323.0,278.57142857142856,289.6333333333333,20.0
2022-10-28,MBA13,292,0,0,2022,10,4,0,0,0,298.0,317.0,275.0,286.76666666666665,-6.0
2022-10-29,MBA13,232,0,0,2022,10,5,1,0,0,292.0,230.0,271.42857142857144,283.1,-60.0
2022-10-30,MBA13,587,1,0,2022,10,6,1,0,0,232.0,224.0,271.7142857142857,277.9,355.0
2022-10-31,MBA13,305,0,0,2022,10,0,0,0,0,587.0,288.0,323.57142857142856,284.1333333333333,-282.0
2022-11-01,MBA13,416,0,0,2022,11,1,0,0,1,305.0,290.0,326.0,285.93333333333334,111.0
2022-11-02,MBA13,460,0,0,2022,11,2,0,0,1,416.0,278.0,344.0,292.26666666666665,44.0
2022-11-03,MBA13,429,0,0,2022,11,3,0,0,1,460.0,298.0,370.0,297.8,-31.0
2022-11-04,MBA13,428,0,0,2022,11,4,0,0,1,429.0,292.0,388.7142857142857,302.5,-1.0
2022-11-05,MBA13,870,1,0,2022,11,5,1,0,1,428.0,232.0,408.14285714285717,306.23333333333335,442.0
2022-11-06,MBA13,367,0,0,2022,11,6,1,0,1,870.0,587.0,499.2857142857143,324.76666666666665,-503.0
2022-11-07,MBA13,418,0,0,2022,11,0,0,0,1,367.0,305.0,467.85714285714283,327.8,51.0
2022-11-08,MBA13,435,0,0,2022,11,1,0,0,1,418.0,416.0,484.0,333.8,17.0
2022-11-09,MBA13,434,0,0,2022,11,2,0,0,1,435.0,460.0,486.7142857142857,340.3,-1.0
2022-11-10,MBA13,441,0,0,2022,11,3,0,0,1,434.0,429.0,483.0,345.1666666666667,7.0
2022-11-11,MBA13,423,0,0,2022,11,4,0,0,1,441.0,428.0,484.7142857142857,350.3666666666667,-18.0
2022-11-12,MBA13,358,0,0,2022,11,5,1,0,1,423.0,870.0,484.0,355.06666666666666,-65.0
2022-11-13,MBA13,336,0,0,2022,11,6,1,0,1,358.0,367.0,410.85714285714283,357.46666666666664,-22.0
2022-11-14,MBA13,395,0,0,2022,11,0,0,0,1,336.0,418.0,406.42857142857144,359.53333333333336,59.0
2022-11-15,MBA13,404,0,0,2022,11,1,0,0,1,395.0,435.0,403.14285714285717,366.03333333333336,9.0
2022-11-16,MBA13,427,0,0,2022,11,2,0,0,1,404.0,434.0,398.7142857142857,371.4,23.0
2022-11-17,MBA13,439,0,0,2022,11,3,0,0,1,427.0,441.0,397.7142857142857,375.8666666666667,12.0
2022-11-18,MBA13,428,0,0,2022,11,4,0,0,1,439.0,423.0,397.42857142857144,381.03333333333336,-11.0
2022-11-19,MBA13,347,0,0,2022,11,5,1,0,1,428.0,358.0,398.14285714285717,385.73333333333335,-81.0
2022-11-20,MBA13,353,0,0,2022,11,6,1,0,1,347.0,336.0,396.57142857142856,386.53333333333336,6.0
2022-11-21,MBA13,433,0,0,2022,11,0,0,0,1,353.0,395.0,399.0,387.73333333333335,80.0
2022-11-22,MBA13,444,0,0,2022,11,1,0,0,1,433.0,404.0,404.42857142857144,394.5,11.0
2022-11-23,MBA13,419,0,0,2022,11,2,0,0,1,444.0,427.0,410.14285714285717,401.8333333333333,-25.0
2022-11-24,MBA13,432,0,0,2022,11,3,0,0,1,419.0,439.0,409.0,406.2,13.0
2022-11-25,MBA13,447,0,0,2022,11,4,0,0,1,432.0,428.0,408.0,410.93333333333334,15.0
2022-11-26,MBA13,351,0,0,2022,11,5,1,0,1,447.0,347.0,410.7142857142857,416.56666666666666,-96.0
2022-11-27,MBA13,363,0,0,2022,11,6,1,0,1,351.0,353.0,411.2857142857143,418.3333333333333,12.0
2022-11-28,MBA13,420,0,0,2022,11,0,0,0,1,363.0,433.0,412.7142857142857,420.7,57.0
2022-11-29,MBA13,440,0,0,2022,11,1,0,0,1,420.0,444.0,410.85714285714283,426.96666666666664,20.0
2022-11-30,MBA13,440,0,0,2022,11,2,0,0,1,440.0,419.0,410.2857142857143,422.06666666666666,0.0
2022-12-01,MBA13,403,0,0,2022,12,3,0,0,1,440.0,432.0,413.2857142857143,426.56666666666666,-37.0
2022-12-02,MBA13,430,0,0,2022,12,4,0,0,1,403.0,447.0,409.14285714285717,426.1333333333333,27.0
2022-12-03,MBA13,347,0,0,2022,12,5,1,0,1,430.0,351.0,406.7142857142857,425.1333333333333,-83.0
2022-12-04,MBA13,357,0,0,2022,12,6,1,0,1,347.0,363.0,406.14285714285717,422.4,10.0
2022-12-05,MBA13,429,0,0,2022,12,0,0,0,1,357.0,420.0,405.2857142857143,420.03333333333336,72.0
2022-12-06,MBA13,463,0,0,2022,12,1,0,0,1,429.0,440.0,406.57142857142856,405.3333333333333,34.0
2022-12-07,MBA13,473,1,0,2022,12,2,0,0,1,463.0,440.0,409.85714285714283,408.53333333333336,10.0
2022-12-08,MBA13,435,0,0,2022,12,3,0,0,1,473.0,403.0,414.57142857142856,410.3666666666667,-38.0
2022-12-09,MBA13,430,0,0,2022,12,4,0,0,1,435.0,430.0,419.14285714285717,410.3666666666667,-5.0
2022-12-10,MBA13,329,0,0,2022,12,5,1,0,1,430.0,347.0,419.14285714285717,410.23333333333335,-101.0
2022-12-11,MBA13,348,0,0,2022,12,6,1,0,1,329.0,357.0,416.57142857142856,406.5,19.0
2022-12-12,MBA13,428,0,0,2022,12,0,0,0,1,348.0,429.0,415.2857142857143,404.0,80.0
2022-12-13,MBA13,462,0,0,2022,12,1,0,0,1,428.0,463.0,415.14285714285717,406.3333333333333,34.0
2022-12-14,MBA13,434,0,0,2022,12,2,0,0,1,462.0,473.0,415.0,410.53333333333336,-28.0
2022-12-15,MBA13,463,1,0,2022,12,3,0,0,1,434.0,435.0,409.42857142857144,411.8333333333333,29.0
2022-12-16,MBA13,439,1,0,2022,12,4,0,0,1,463.0,430.0,413.42857142857144,413.8,-24.0
2022-12-17,MBA13,357,0,0,2022,12,5,1,0,1,439.0,329.0,414.7142857142857,414.2,-82.0
2022-12-18,MBA13,313,0,0,2022,12,6,1,0,1,357.0,348.0,418.7142857142857,411.46666666666664,-44.0
2022-12-19,MBA13,444,0,0,2022,12,0,0,0,1,313.0,428.0,413.7142857142857,407.6333333333333,131.0
2022-12-20,MBA13,415,0,0,2022,12,1,0,0,1,444.0,462.0,416.0,410.8666666666667,-29.0
2022-12-21,MBA13,411,0,0,2022,12,2,0,0,1,415.0,434.0,409.2857142857143,412.93333333333334,-4.0
2022-12-22,MBA13,424,0,0,2022,12,3,0,0,1,411.0,463.0,406.0,412.2,13.0
2022-12-23,MBA13,438,0,0,2022,12,4,0,0,1,424.0,439.0,400.42857142857144,411.53333333333336,14.0
2022-12-24,MBA13,343,0,0,2022,12,5,1,0,1,438.0,357.0,400.2857142857143,412.1666666666667,-95.0
2022-12-25,MBA13,331,0,0,2022,12,6,1,0,1,343.0,313.0,398.2857142857143,409.2,-12.0
2022-12-26,MBA13,92,0,1,2022,12,0,0,0,1,331.0,444.0,400.85714285714283,405.3333333333333,-239.0
2022-12-27,MBA13,415,0,0,2022,12,1,0,0,1,92.0,415.0,350.57142857142856,396.7,323.0
2022-12-28,MBA13,83,0,1,2022,12,2,0,0,1,415.0,411.0,350.57142857142856,398.43333333333334,-332.0
2022-12-29,MBA13,417,0,0,2022,12,3,0,0,1,83.0,424.0,303.7142857142857,387.2,334.0
2022-12-30,MBA13,428,0,0,2022,12,4,0,0,1,417.0,438.0,302.7142857142857,386.43333333333334,11.0
2022-12-31,MBA13,343,0,0,2022,12,5,1,0,1,428.0,343.0,301.2857142857143,386.03333333333336,-85.0
2023-01-01,MBA13,247,0,0,2023,1,6,1,0,0,343.0,331.0,301.2857142857143,384.03333333333336,-96.0
2023-01-02,MBA13,354,1,0,2023,1,0,0,0,0,247.0,92.0,289.2857142857143,377.93333333333334,107.0
2023-01-03,MBA13,302,1,0,2023,1,1,0,0,0,354.0,415.0,326.7142857142857,378.1666666666667,-52.0
2023-01-04,MBA13,322,0,0,2023,1,2,0,0,0,302.0,83.0,310.57142857142856,376.3333333333333,20.0
2023-01-05,MBA13,266,0,0,2023,1,3,0,0,0,322.0,417.0,344.7142857142857,372.76666666666665,-56.0
2023-01-06,MBA13,286,0,0,2023,1,4,0,0,0,266.0,428.0,323.14285714285717,366.2,20.0
2023-01-07,MBA13,248,0,0,2023,1,5,1,0,0,286.0,343.0,302.85714285714283,359.96666666666664,-38.0
2023-01-08,MBA13,243,0,0,2023,1,6,1,0,0,248.0,247.0,289.2857142857143,353.73333333333335,-5.0
2023-01-09,MBA13,310,0,0,2023,1,0,0,0,0,243.0,354.0,288.7142857142857,347.5,67.0
2023-01-10,MBA13,298,0,0,2023,1,1,0,0,0,310.0,302.0,282.42857142857144,346.8666666666667,-12.0
2023-01-11,MBA13,302,0,0,2023,1,2,0,0,0,298.0,322.0,281.85714285714283,345.2,4.0
2023-01-12,MBA13,302,0,0,2023,1,3,0,0,0,302.0,266.0,279.0,341.0,0.0
2023-01-13,MBA13,303,0,0,2023,1,4,0,0,0,302.0,286.0,284.14285714285717,335.6666666666667,1.0
2023-01-14,MBA13,247,0,0,2023,1,5,1,0,0,303.0,248.0,286.57142857142856,331.3,-56.0
2023-01-15,MBA13,243,0,0,2023,1,6,1,0,0,247.0,243.0,286.42857142857144,324.1,-4.0
2023-01-16,MBA13,298,0,0,2023,1,0,0,0,0,243.0,310.0,286.42857142857144,317.56666666666666,55.0
2023-01-17,MBA13,300,0,0,2023,1,1,0,0,0,298.0,298.0,284.7142857142857,315.6,2.0
2023-01-18,MBA13,306,0,0,2023,1,2,0,0,0,300.0,302.0,285.0,315.1666666666667,6.0
2023-01-19,MBA13,306,0,0,2023,1,3,0,0,0,306.0,302.0,285.57142857142856,310.56666666666666,0.0
2023-01-20,MBA13,294,0,0,2023,1,4,0,0,0,306.0,303.0,286.14285714285717,306.93333333333334,-12.0
2023-01-21,MBA13,232,0,0,2023,1,5,1,0,0,294.0,247.0,284.85714285714283,303.03333333333336,-62.0
2023-01-22,MBA13,589,1,0,2023,1,6,1,0,0,232.0,243.0,282.7142857142857,296.6333333333333,357.0
2023-01-23,MBA13,328,0,0,2023,1,0,0,0,0,589.0,298.0,332.14285714285717,301.6666666666667,-261.0
2023-01-24,MBA13,285,0,0,2023,1,1,0,0,0,328.0,300.0,336.42857142857144,301.1666666666667,-43.0
2023-01-25,MBA13,291,0,0,2023,1,2,0,0,0,285.0,306.0,334.2857142857143,299.6333333333333,6.0
2023-01-26,MBA13,313,0,0,2023,1,3,0,0,0,291.0,306.0,332.14285714285717,306.26666666666665,22.0
2023-01-27,MBA13,283,0,0,2023,1,4,0,0,0,313.0,294.0,333.14285714285717,302.8666666666667,-30.0
2023-01-28,MBA13,221,0,0,2023,1,5,1,0,0,283.0,232.0,331.57142857142856,309.53333333333336,-62.0
2023-01-29,MBA13,238,0,0,2023,1,6,1,0,0,221.0,589.0,330.0,303.0,17.0
2023-01-30,MBA13,316,0,0,2023,1,0,0,0,0,238.0,328.0,279.85714285714283,296.6666666666667,78.0
2023-01-31,MBA13,302,0,0,2023,1,1,0,0,0,316.0,285.0,278.14285714285717,295.76666666666665,-14.0
2023-02-01,MBA13,333,0,0,2023,2,2,0,0,0,302.0,291.0,280.57142857142856,297.6,31.0
2023-02-02,MBA13,312,0,0,2023,2,3,0,0,0,333.0,313.0,286.57142857142856,296.9,-21.0
2023-02-03,MBA13,285,0,0,2023,2,4,0,0,0,312.0,283.0,286.42857142857144,297.23333333333335,-27.0
2023-02-04,MBA13,247,0,0,2023,2,5,1,0,0,285.0,221.0,286.7142857142857,296.0,-38.0
2023-02-05,MBA13,590,1,0,2023,2,6,1,0,0,247.0,238.0,290.42857142857144,295.3666666666667,343.0
2023-02-06,MBA13,311,0,0,2023,2,0,0,0,0,590.0,316.0,340.7142857142857,305.5,-279.0
2023-02-07,MBA13,296,0,0,2023,2,1,0,0,0,311.0,302.0,340.0,307.6,-15.0
2023-02-08,MBA13,325,1,0,2023,2,2,0,0,0,296.0,333.0,339.14285714285717,309.3666666666667,29.0
2023-02-09,MBA13,326,0,0,2023,2,3,0,0,0,325.0,312.0,338.0,309.8666666666667,1.0
2023-02-10,MBA13,325,0,0,2023,2,4,0,0,0,326.0,285.0,340.0,310.8,-1.0
2023-02-11,MBA13,243,0,0,2023,2,5,1,0,0,325.0,247.0,345.7142857142857,311.56666666666666,-82.0
2023-02-12,MBA13,256,0,0,2023,2,6,1,0,0,243.0,590.0,345.14285714285717,309.6,13.0
2023-02-13,MBA13,298,0,0,2023,2,0,0,0,0,256.0,311.0,297.42857142857144,308.03333333333336,42.0
2023-02-14,MBA13,306,0,0,2023,2,1,0,0,0,298.0,296.0,295.57142857142856,309.73333333333335,8.0
2023-02-15,MBA13,281,0,0,2023,2,2,0,0,0,306.0,325.0,297.0,311.8333333333333,-25.0
2023-02-16,MBA13,292,0,0,2023,2,3,0,0,0,281.0,326.0,290.7142857142857,311.26666666666665,11.0
2023-02-17,MBA13,311,0,0,2023,2,4,0,0,0,292.0,325.0,285.85714285714283,311.0,19.0
2023-02-18,MBA13,221,0,0,2023,2,5,1,0,0,311.0,243.0,283.85714285714283,311.1666666666667,-90.0
2023-02-19,MBA13,246,0,0,2023,2,6,1,0,0,221.0,256.0,280.7142857142857,308.3333333333333,25.0
2023-02-20,MBA13,305,0,0,2023,2,0,0,0,0,246.0,298.0,279.2857142857143,306.73333333333335,59.0
2023-02-21,MBA13,326,1,0,2023,2,1,0,0,0,305.0,306.0,280.2857142857143,309.1666666666667,21.0
2023-02-22,MBA13,297,1,0,2023,2,2,0,0,0,326.0,281.0,283.14285714285717,300.4,-29.0
2023-02-23,MBA13,279,0,0,2023,2,3,0,0,0,297.0,292.0,285.42857142857144,299.3666666666667,-18.0
2023-02-24,MBA13,317,0,0,2023,2,4,0,0,0,279.0,311.0,283.57142857142856,299.1666666666667,38.0
2023-02-25,MBA13,248,0,0,2023,2,5,1,0,0,317.0,221.0,284.42857142857144,300.03333333333336,-69.0
2023-02-26,MBA13,240,0,0,2023,2,6,1,0,0,248.0,246.0,288.2857142857143,297.8666666666667,-8.0
2023-02-27,MBA13,281,0,0,2023,2,0,0,0,0,240.0,305.0,287.42857142857144,296.43333333333334,41.0
2023-02-28,MBA13,297,0,0,2023,2,1,0,0,0,281.0,326.0,284.0,298.43333333333334,16.0
2023-03-01,MBA13,288,0,0,2023,3,2,0,0,0,297.0,297.0,279.85714285714283,300.4,-9.0
2023-03-02,MBA13,316,0,0,2023,3,3,0,0,0,288.0,279.0,278.57142857142856,299.46666666666664,28.0
2023-03-03,MBA13,284,0,0,2023,3,4,0,0,0,316.0,317.0,283.85714285714283,299.93333333333334,-32.0
2023-03-04,MBA13,242,0,0,2023,3,5,1,0,0,284.0,248.0,279.14285714285717,298.3,-42.0
2023-03-05,MBA13,257,0,0,2023,3,6,1,0,0,242.0,240.0,278.2857142857143,295.96666666666664,15.0
2023-03-06,MBA13,311,0,0,2023,3,0,0,0,0,257.0,281.0,280.7142857142857,295.03333333333336,54.0
2023-03-07,MBA13,296,0,0,2023,3,1,0,0,0,311.0,297.0,285.0,297.1666666666667,-15.0
2023-03-08,MBA13,312,0,0,2023,3,2,0,0,0,296.0,288.0,284.85714285714283,287.3666666666667,16.0
2023-03-09,MBA13,314,0,0,2023,3,3,0,0,0,312.0,316.0,288.2857142857143,287.4,2.0
2023-03-10,MBA13,320,1,0,2023,3,4,0,0,0,314.0,284.0,288.0,288.0,6.0
2023-03-11,MBA13,251,0,0,2023,3,5,1,0,0,320.0,242.0,293.14285714285717,287.8333333333333,-69.0
2023-03-12,MBA13,193,0,1,2023,3,6,1,0,0,251.0,257.0,294.42857142857144,285.3333333333333,-58.0
2023-03-13,MBA13,319,0,0,2023,3,0,0,0,0,193.0,311.0,285.2857142857143,280.93333333333334,126.0
2023-03-14,MBA13,302,0,0,2023,3,1,0,0,0,319.0,296.0,286.42857142857144,283.46666666666664,-17.0
2023-03-15,MBA13,283,0,0,2023,3,2,0,0,0,302.0,312.0,287.2857142857143,285.0,-19.0
2023-03-16,MBA13,310,0,0,2023,3,3,0,0,0,283.0,314.0,283.14285714285717,284.5,27.0
2023-03-17,MBA13,303,1,0,2023,3,4,0,0,0,310.0,320.0,282.57142857142856,284.6333333333333,-7.0
2023-03-18,MBA13,263,0,0,2023,3,5,1,0,0,303.0,251.0,280.14285714285717,285.3666666666667,-40.0
2023-03-19,MBA13,619,1,0,2023,3,6,1,0,0,263.0,193.0,281.85714285714283,284.4,356.0
2023-03-20,MBA13,276,0,0,2023,3,0,0,0,0,619.0,319.0,342.7142857142857,294.6666666666667,-343.0
2023-03-21,MBA13,315,0,0,2023,3,1,0,0,0,276.0,302.0,336.57142857142856,296.5,39.0
2023-03-22,MBA13,307,0,0,2023,3,2,0,0,0,315.0,283.0,338.42857142857144,298.8,-8.0
2023-03-23,MBA13,313,0,0,2023,3,3,0,0,0,307.0,310.0,341.85714285714283,298.8666666666667,6.0
2023-03-24,MBA13,303,0,0,2023,3,4,0,0,0,313.0,303.0,342.2857142857143,298.43333333333334,-10.0
2023-03-25,MBA13,213,0,1,2023,3,5,1,0,0,303.0,263.0,342.2857142857143,298.6333333333333,-90.0
2023-03-26,MBA13,236,0,0,2023,3,6,1,0,0,213.0,619.0,335.14285714285717,296.43333333333334,23.0
2023-03-27,MBA13,316,0,0,2023,3,0,0,0,0,236.0,276.0,280.42857142857144,293.73333333333335,80.0
2023-03-28,MBA13,247,0,1,2023,3,1,0,0,0,316.0,315.0,286.14285714285717,296.0,-69.0
2023-03-29,MBA13,279,0,0,2023,3,2,0,0,0,247.0,307.0,276.42857142857144,296.23333333333335,32.0
2023-03-30,MBA13,278,0,0,2023,3,3,0,0,0,279.0,313.0,272.42857142857144,296.1666666666667,-1.0
2023-03-31,MBA13,299,0,0,2023,3,4,0,0,0,278.0,303.0,267.42857142857144,295.53333333333336,21.0
2023-04-01,MBA13,234,0,0,2023,4,5,1,0,0,299.0,213.0,266.85714285714283,295.9,-65.0
2023-04-02,MBA13,218,0,0,2023,4,6,1,0,0,234.0,236.0,269.85714285714283,293.1666666666667,-16.0
2023-04-03,MBA13,286,0,0,2023,4,0,0,0,0,218.0,316.0,267.2857142857143,290.96666666666664,68.0
2023-04-04,MBA13,300,0,0,2023,4,1,0,0,0,286.0,247.0,263.0,292.43333333333334,14.0
2023-04-05,MBA13,291,0,0,2023,4,2,0,0,0,300.0,279.0,270.57142857142856,293.8666666666667,-9.0
2023-04-06,MBA13,335,0,0,2023,4,3,0,0,0,291.0,278.0,272.2857142857143,293.2,44.0
2023-04-07,MBA13,294,0,0,2023,4,4,0,0,0,335.0,299.0,280.42857142857144,294.5,-41.0
2023-04-08,MBA13,212,0,1,2023,4,5,1,0,0,294.0,234.0,279.7142857142857,293.9,-82.0
2023-04-09,MBA13,268,0,0,2023,4,6,1,0,0,212.0,218.0,276.57142857142856,290.5,56.0
2023-04-10,MBA13,296,0,0,2023,4,0,0,0,0,268.0,286.0,283.7142857142857,288.76666666666665,28.0
2023-04-11,MBA13,294,0,0,2023,4,1,0,0,0,296.0,300.0,285.14285714285717,290.26666666666665,-2.0
2023-04-12,MBA13,296,0,0,2023,4,2,0,0,0,294.0,291.0,284.2857142857143,293.6333333333333,2.0
2023-04-13,MBA13,240,0,1,2023,4,3,0,0,0,296.0,335.0,285.0,292.8666666666667,-56.0
2023-04-14,MBA13,298,0,0,2023,4,4,0,0,0,240.0,294.0,271.42857142857144,290.8,58.0
2023-04-15,MBA13,229,0,0,2023,4,5,1,0,0,298.0,212.0,272.0,291.3,-69.0
2023-04-16,MBA13,250,0,0,2023,4,6,1,0,0,229.0,268.0,274.42857142857144,288.6,21.0
2023-04-17,MBA13,298,0,0,2023,4,0,0,0,0,250.0,296.0,271.85714285714283,286.8333333333333,48.0
2023-04-18,MBA13,336,0,0,2023,4,1,0,0,0,298.0,294.0,272.14285714285717,288.0,38.0
2023-04-19,MBA13,316,0,0,2023,4,2,0,0,0,336.0,296.0,278.14285714285717,278.56666666666666,-20.0
2023-04-20,MBA13,313,1,0,2023,4,3,0,0,0,316.0,240.0,281.0,279.9,-3.0
2023-04-21,MBA13,311,0,0,2023,4,4,0,0,0,313.0,298.0,291.42857142857144,279.8333333333333,-2.0
2023-04-22,MBA13,253,0,0,2023,4,5,1,0,0,311.0,229.0,293.2857142857143,279.96666666666664,-58.0
2023-04-23,MBA13,260,0,0,2023,4,6,1,0,0,253.0,250.0,296.7142857142857,277.96666666666664,7.0
2023-04-24,MBA13,293,1,0,2023,4,0,0,0,0,260.0,298.0,298.14285714285717,276.53333333333336,33.0
2023-04-25,MBA13,285,0,0,2023,4,1,0,0,0,293.0,336.0,297.42857142857144,279.2,-8.0
2023-04-26,MBA13,291,0,0,2023,4,2,0,0,0,285.0,316.0,290.14285714285717,280.8333333333333,6.0
2023-04-27,MBA13,303,0,0,2023,4,3,0,0,0,291.0,313.0,286.57142857142856,280.0,12.0
2023-04-28,MBA13,254,0,0,2023,4,4,0,0,0,303.0,311.0,285.14285714285717,281.8666666666667,-49.0
2023-04-29,MBA13,233,0,0,2023,4,5,1,0,0,254.0,253.0,277.0,281.03333333333336,-21.0
2023-04-30,MBA13,264,0,0,2023,4,6,1,0,0,233.0,260.0,274.14285714285717,279.53333333333336,31.0
2023-05-01,MBA13,287,0,0,2023,5,0,0,0,0,264.0,293.0,274.7142857142857,278.3666666666667,23.0
2023-05-02,MBA13,306,0,0,2023,5,1,0,0,0,287.0,285.0,273.85714285714283,280.1333333333333,19.0
2023-05-03,MBA13,307,0,0,2023,5,2,0,0,0,306.0,291.0,276.85714285714283,283.06666666666666,1.0
2023-05-04,MBA13,308,0,0,2023,5,3,0,0,0,307.0,303.0,279.14285714285717,283.76666666666665,1.0
2023-05-05,MBA13,313,0,0,2023,5,4,0,0,0,308.0,254.0,279.85714285714283,284.03333333333336,5.0
2023-05-06,MBA13,259,0,0,2023,5,5,1,0,0,313.0,233.0,288.2857142857143,284.76666666666665,-54.0
2023-05-07,MBA13,267,0,0,2023,5,6,1,0,0,259.0,264.0,292.0,282.23333333333335,8.0
2023-05-08,MBA13,298,0,0,2023,5,0,0,0,0,267.0,287.0,292.42857142857144,281.3333333333333,31.0
2023-05-09,MBA13,291,0,0,2023,5,1,0,0,0,298.0,306.0,294.0,284.2,-7.0
2023-05-10,MBA13,309,0,0,2023,5,2,0,0,0,291.0,307.0,291.85714285714283,284.96666666666664,18.0
2023-05-11,MBA13,308,0,0,2023,5,3,0,0,0,309.0,308.0,292.14285714285717,285.4,-1.0
2023-05-12,MBA13,329,1,0,2023,5,4,0,0,0,308.0,313.0,292.14285714285717,285.8666666666667,21.0
2023-05-13,MBA13,175,0,1,2023,5,5,1,0,0,329.0,259.0,294.42857142857144,286.96666666666664,-154.0
2023-05-14,MBA13,256,0,0,2023,5,6,1,0,0,175.0,267.0,282.42857142857144,284.8,81.0
2023-05-15,MBA13,284,0,0,2023,5,0,0,0,0,256.0,298.0,280.85714285714283,283.4,28.0
2023-05-16,MBA13,307,0,0,2023,5,1,0,0,0,284.0,291.0,278.85714285714283,285.23333333333335,23.0
2023-05-17,MBA13,297,0,0,2023,5,2,0,0,0,307.0,309.0,281.14285714285717,287.1333333333333,-10.0
2023-05-18,MBA13,259,0,1,2023,5,3,0,0,0,297.0,308.0,279.42857142857144,287.1,-38.0
2023-05-19,MBA13,283,0,0,2023,5,4,0,0,0,259.0,329.0,272.42857142857144,284.53333333333336,24.0
2023-05-20,MBA13,248,0,0,2023,5,5,1,0,0,283.0,175.0,265.85714285714283,283.43333333333334,-35.0
2023-05-21,MBA13,619,1,0,2023,5,6,1,0,0,248.0,256.0,276.2857142857143,281.26666666666665,371.0
2023-05-22,MBA13,298,0,0,2023,5,0,0,0,0,619.0,284.0,328.14285714285717,291.53333333333336,-321.0
2023-05-23,MBA13,305,0,0,2023,5,1,0,0,0,298.0,307.0,330.14285714285717,293.03333333333336,7.0
2023-05-24,MBA13,296,0,0,2023,5,2,0,0,0,305.0,297.0,329.85714285714283,294.53333333333336,-9.0
2023-05-25,MBA13,305,0,0,2023,5,3,0,0,0,296.0,259.0,329.7142857142857,294.6333333333333,9.0
