date,sku_id,units_sold,year,month,day,day_of_week,day_of_year,is_weekend,is_back_to_school,is_holiday_season,lag_1,lag_7,lag_14,rolling_mean_7,rolling_mean_30
2022-09-29,MBA13,235,2022,9,29,3,272,0,1,0,336.0,291.0,292.0,272.7142857142857,298.6333333333333
2022-09-30,MBA13,322,2022,9,30,4,273,0,1,0,235.0,253.0,333.0,264.7142857142857,295.03333333333336
2022-10-01,MBA13,217,2022,10,1,5,274,1,0,0,322.0,273.0,265.0,274.57142857142856,293.46666666666664
2022-10-02,MBA13,190,2022,10,2,6,275,1,0,0,217.0,188.0,214.0,266.57142857142856,287.93333333333334
2022-10-03,MBA13,293,2022,10,3,0,276,0,0,0,190.0,275.0,306.0,266.85714285714283,284.4
2022-10-04,MBA13,282,2022,10,4,1,277,0,0,0,293.0,293.0,187.0,269.42857142857144,285.6333333333333
2022-10-05,MBA13,254,2022,10,5,2,278,0,0,0,282.0,336.0,266.0,267.85714285714283,286.7
2022-10-06,MBA13,275,2022,10,6,3,279,0,0,0,254.0,235.0,291.0,256.14285714285717,284.6666666666667
2022-10-07,MBA13,259,2022,10,7,4,280,0,0,0,275.0,322.0,253.0,261.85714285714283,280.1
2022-10-08,MBA13,212,2022,10,8,5,281,1,0,0,259.0,217.0,273.0,252.85714285714286,276.9
2022-10-09,MBA13,225,2022,10,9,6,282,1,0,0,212.0,190.0,188.0,252.14285714285714,274.46666666666664
2022-10-10,MBA13,320,2022,10,10,0,283,0,0,0,225.0,293.0,275.0,257.14285714285717,269.6
2022-10-11,MBA13,228,2022,10,11,1,284,0,0,0,320.0,282.0,293.0,261.0,269.53333333333336
2022-10-12,MBA13,335,2022,10,12,2,285,0,0,0,228.0,254.0,336.0,253.28571428571428,267.6
2022-10-13,MBA13,204,2022,10,13,3,286,0,0,0,335.0,275.0,235.0,264.85714285714283,269.8666666666667
2022-10-14,MBA13,261,2022,10,14,4,287,0,0,0,204.0,259.0,322.0,254.71428571428572,266.46666666666664
2022-10-15,MBA13,219,2022,10,15,5,288,1,0,0,261.0,212.0,217.0,255.0,262.8
2022-10-16,MBA13,211,2022,10,16,6,289,1,0,0,219.0,225.0,190.0,256.0,260.3666666666667
2022-10-17,MBA13,244,2022,10,17,0,290,0,0,0,211.0,320.0,293.0,254.0,256.3
2022-10-18,MBA13,257,2022,10,18,1,291,0,0,0,244.0,228.0,282.0,243.14285714285714,255.6
2022-10-19,MBA13,248,2022,10,19,2,292,0,0,0,257.0,335.0,254.0,247.28571428571428,257.03333333333336
2022-10-20,MBA13,245,2022,10,20,3,293,0,0,0,248.0,204.0,275.0,234.85714285714286,255.1
2022-10-21,MBA13,290,2022,10,21,4,294,0,0,0,245.0,261.0,259.0,240.71428571428572,257.03333333333336
2022-10-22,MBA13,212,2022,10,22,5,295,1,0,0,290.0,219.0,212.0,244.85714285714286,257.8333333333333
2022-10-23,MBA13,187,2022,10,23,6,296,1,0,0,212.0,211.0,225.0,243.85714285714286,255.2
2022-10-24,MBA13,292,2022,10,24,0,297,0,0,0,187.0,244.0,320.0,240.42857142857142,253.0
2022-10-25,MBA13,274,2022,10,25,1,298,0,0,0,292.0,257.0,228.0,247.28571428571428,253.63333333333333
2022-10-26,MBA13,290,2022,10,26,2,299,0,0,0,274.0,248.0,335.0,249.71428571428572,256.5
2022-10-27,MBA13,285,2022,10,27,3,300,0,0,0,290.0,245.0,204.0,255.71428571428572,257.0
2022-10-28,MBA13,239,2022,10,28,4,301,0,0,0,285.0,290.0,261.0,261.42857142857144,256.73333333333335
2022-10-29,MBA13,192,2022,10,29,5,302,1,0,0,239.0,212.0,219.0,254.14285714285714,253.5
2022-10-30,MBA13,225,2022,10,30,6,303,1,0,0,192.0,187.0,211.0,251.28571428571428,252.06666666666666
2022-10-31,MBA13,288,2022,10,31,0,304,0,0,0,225.0,292.0,244.0,256.7142857142857,248.83333333333334
2022-11-01,MBA13,269,2022,11,1,1,305,0,0,1,288.0,274.0,257.0,256.14285714285717,251.2
2022-11-02,MBA13,275,2022,11,2,2,306,0,0,1,269.0,290.0,248.0,255.42857142857142,253.83333333333334
2022-11-03,MBA13,315,2022,11,3,3,307,0,0,1,275.0,285.0,245.0,253.28571428571428,253.23333333333332
2022-11-04,MBA13,256,2022,11,4,4,308,0,0,1,315.0,239.0,290.0,257.57142857142856,254.33333333333334
2022-11-05,MBA13,228,2022,11,5,5,309,1,0,1,256.0,192.0,212.0,260.0,254.4
2022-11-06,MBA13,211,2022,11,6,6,310,1,0,1,228.0,225.0,187.0,265.14285714285717,252.83333333333334
2022-11-07,MBA13,275,2022,11,7,0,311,0,0,1,211.0,288.0,292.0,263.14285714285717,251.23333333333332
2022-11-08,MBA13,323,2022,11,8,1,312,0,0,1,275.0,269.0,274.0,261.2857142857143,253.33333333333334
2022-11-09,MBA13,317,2022,11,9,2,313,0,0,1,323.0,275.0,290.0,269.0,256.6
2022-11-10,MBA13,321,2022,11,10,3,314,0,0,1,317.0,315.0,285.0,275.0,256.5
2022-11-11,MBA13,342,2022,11,11,4,315,0,0,1,321.0,256.0,239.0,275.85714285714283,259.6
2022-11-12,MBA13,233,2022,11,12,5,316,1,0,1,342.0,228.0,192.0,288.14285714285717,259.8333333333333
2022-11-13,MBA13,255,2022,11,13,6,317,1,0,1,233.0,211.0,225.0,288.85714285714283,260.8
2022-11-14,MBA13,298,2022,11,14,0,318,0,0,1,255.0,275.0,288.0,295.14285714285717,260.6
2022-11-15,MBA13,326,2022,11,15,1,319,0,0,1,298.0,323.0,269.0,298.42857142857144,263.23333333333335
2022-11-16,MBA13,314,2022,11,16,2,320,0,0,1,326.0,317.0,275.0,298.85714285714283,267.06666666666666
2022-11-17,MBA13,329,2022,11,17,3,321,0,0,1,314.0,321.0,315.0,298.42857142857144,269.4
2022-11-18,MBA13,354,2022,11,18,4,322,0,0,1,329.0,342.0,256.0,299.57142857142856,271.8
2022-11-19,MBA13,234,2022,11,19,5,323,1,0,1,354.0,233.0,228.0,301.2857142857143,275.3333333333333
2022-11-20,MBA13,330,2022,11,20,6,324,1,0,1,234.0,255.0,211.0,301.42857142857144,274.96666666666664
2022-11-21,MBA13,306,2022,11,21,0,325,0,0,1,330.0,298.0,275.0,312.14285714285717,276.3
2022-11-22,MBA13,302,2022,11,22,1,326,0,0,1,306.0,326.0,323.0,313.2857142857143,279.43333333333334
2022-11-23,MBA13,409,2022,11,23,2,327,0,0,1,302.0,314.0,317.0,309.85714285714283,283.26666666666665
2022-11-24,MBA13,399,2022,11,24,3,328,0,0,1,409.0,329.0,321.0,323.42857142857144,287.1666666666667
2022-11-25,MBA13,398,2022,11,25,4,329,0,0,1,399.0,354.0,342.0,333.42857142857144,291.3333333333333
2022-11-26,MBA13,312,2022,11,26,5,330,1,0,1,398.0,234.0,233.0,339.7142857142857,294.93333333333334
2022-11-27,MBA13,294,2022,11,27,6,331,1,0,1,312.0,330.0,255.0,350.85714285714283,295.8333333333333
2022-11-28,MBA13,344,2022,11,28,0,332,0,0,1,294.0,306.0,298.0,345.7142857142857,297.6666666666667
2022-11-29,MBA13,393,2022,11,29,1,333,0,0,1,344.0,302.0,326.0,351.14285714285717,302.73333333333335
2022-11-30,MBA13,361,2022,11,30,2,334,0,0,1,393.0,409.0,314.0,364.14285714285717,308.3333333333333
2022-12-01,MBA13,443,2022,12,1,3,335,0,0,1,361.0,399.0,329.0,357.2857142857143,310.76666666666665
2022-12-02,MBA13,392,2022,12,2,4,336,0,0,1,443.0,398.0,354.0,363.57142857142856,316.56666666666666
2022-12-03,MBA13,280,2022,12,3,5,337,1,0,1,392.0,312.0,234.0,362.7142857142857,320.46666666666664
2022-12-04,MBA13,300,2022,12,4,6,338,1,0,1,280.0,294.0,330.0,358.14285714285717,319.3
2022-12-05,MBA13,424,2022,12,5,0,339,0,0,1,300.0,344.0,306.0,359.0,320.76666666666665
2022-12-06,MBA13,377,2022,12,6,1,340,0,0,1,424.0,393.0,302.0,370.42857142857144,327.3
2022-12-07,MBA13,364,2022,12,7,2,341,0,0,1,377.0,361.0,409.0,368.14285714285717,332.8333333333333
2022-12-08,MBA13,415,2022,12,8,3,342,0,0,1,364.0,443.0,399.0,368.57142857142856,335.8
2022-12-09,MBA13,414,2022,12,9,4,343,0,0,1,415.0,392.0,398.0,364.57142857142856,338.8666666666667
2022-12-10,MBA13,290,2022,12,10,5,344,1,0,1,414.0,280.0,312.0,367.7142857142857,342.1
2022-12-11,MBA13,289,2022,12,11,6,345,1,0,1,290.0,300.0,294.0,369.14285714285717,341.06666666666666
2022-12-12,MBA13,405,2022,12,12,0,346,0,0,1,289.0,424.0,344.0,367.57142857142856,339.3
2022-12-13,MBA13,322,2022,12,13,1,347,0,0,1,405.0,377.0,393.0,364.85714285714283,345.03333333333336
2022-12-14,MBA13,321,2022,12,14,2,348,0,0,1,322.0,364.0,361.0,357.0,347.26666666666665
2022-12-15,MBA13,348,2022,12,15,3,349,0,0,1,321.0,415.0,443.0,350.85714285714283,348.03333333333336
2022-12-16,MBA13,367,2022,12,16,4,350,0,0,1,348.0,414.0,392.0,341.2857142857143,348.76666666666665
2022-12-17,MBA13,297,2022,12,17,5,351,1,0,1,367.0,290.0,280.0,334.57142857142856,350.53333333333336
2022-12-18,MBA13,333,2022,12,18,6,352,1,0,1,297.0,289.0,300.0,335.57142857142856,349.46666666666664
2022-12-19,MBA13,397,2022,12,19,0,353,0,0,1,333.0,405.0,424.0,341.85714285714283,348.76666666666665
2022-12-20,MBA13,348,2022,12,20,1,354,0,0,1,397.0,322.0,377.0,340.7142857142857,354.2
2022-12-21,MBA13,348,2022,12,21,2,355,0,0,1,348.0,321.0,364.0,344.42857142857144,354.8
2022-12-22,MBA13,302,2022,12,22,3,356,0,0,1,348.0,348.0,415.0,348.2857142857143,356.2
2022-12-23,MBA13,336,2022,12,23,4,357,0,0,1,302.0,367.0,414.0,341.7142857142857,356.2
2022-12-24,MBA13,247,2022,12,24,5,358,1,0,1,336.0,297.0,290.0,337.2857142857143,353.76666666666665
2022-12-25,MBA13,262,2022,12,25,6,359,1,0,1,247.0,333.0,289.0,330.14285714285717,348.7
2022-12-26,MBA13,289,2022,12,26,0,360,0,0,1,262.0,397.0,405.0,320.0,344.1666666666667
2022-12-27,MBA13,335,2022,12,27,1,361,0,0,1,289.0,348.0,322.0,304.57142857142856,343.4
2022-12-28,MBA13,368,2022,12,28,2,362,0,0,1,335.0,348.0,321.0,302.7142857142857,344.76666666666665
2022-12-29,MBA13,302,2022,12,29,3,363,0,0,1,368.0,302.0,348.0,305.57142857142856,345.56666666666666
2022-12-30,MBA13,316,2022,12,30,4,364,0,0,1,302.0,336.0,367.0,305.57142857142856,342.53333333333336
2022-12-31,MBA13,249,2022,12,31,5,365,1,0,1,316.0,247.0,297.0,302.7142857142857,341.03333333333336
2023-01-01,MBA13,193,2023,1,1,6,1,1,0,0,249.0,262.0,333.0,303.0,334.56666666666666
2023-01-02,MBA13,269,2023,1,2,0,2,0,0,0,193.0,289.0,397.0,293.14285714285717,327.93333333333334
2023-01-03,MBA13,262,2023,1,3,1,3,0,0,0,269.0,335.0,348.0,290.2857142857143,327.56666666666666
2023-01-04,MBA13,265,2023,1,4,2,4,0,0,0,262.0,368.0,348.0,279.85714285714283,326.3
2023-01-05,MBA13,238,2023,1,5,3,5,0,0,0,265.0,302.0,302.0,265.14285714285717,321.0
2023-01-06,MBA13,263,2023,1,6,4,6,0,0,0,238.0,316.0,336.0,256.0,316.3666666666667
2023-01-07,MBA13,214,2023,1,7,5,7,1,0,0,263.0,249.0,247.0,248.42857142857142,313.0
2023-01-08,MBA13,238,2023,1,8,6,8,1,0,0,214.0,193.0,262.0,243.42857142857142,306.3
2023-01-09,MBA13,292,2023,1,9,0,9,0,0,0,238.0,269.0,289.0,249.85714285714286,300.43333333333334
2023-01-10,MBA13,330,2023,1,10,1,10,0,0,0,292.0,262.0,335.0,253.14285714285714,300.5
2023-01-11,MBA13,238,2023,1,11,2,11,0,0,0,330.0,265.0,368.0,262.85714285714283,301.8666666666667
2023-01-12,MBA13,289,2023,1,12,3,12,0,0,0,238.0,238.0,302.0,259.0,296.3
2023-01-13,MBA13,268,2023,1,13,4,13,0,0,0,289.0,263.0,316.0,266.2857142857143,295.2
2023-01-14,MBA13,256,2023,1,14,5,14,1,0,0,268.0,214.0,249.0,267.0,293.43333333333334
2023-01-15,MBA13,183,2023,1,15,6,15,1,0,0,256.0,238.0,193.0,273.0,290.3666666666667
2023-01-16,MBA13,236,2023,1,16,0,16,0,0,0,183.0,292.0,269.0,265.14285714285717,284.23333333333335
2023-01-17,MBA13,243,2023,1,17,1,17,0,0,0,236.0,330.0,262.0,257.14285714285717,282.2
2023-01-18,MBA13,195,2023,1,18,2,18,0,0,0,243.0,238.0,265.0,244.71428571428572,279.2
2023-01-19,MBA13,246,2023,1,19,3,19,0,0,0,195.0,289.0,238.0,238.57142857142858,272.46666666666664
2023-01-20,MBA13,238,2023,1,20,4,20,0,0,0,246.0,268.0,263.0,232.42857142857142,269.06666666666666
2023-01-21,MBA13,206,2023,1,21,5,21,1,0,0,238.0,256.0,214.0,228.14285714285714,265.4
2023-01-22,MBA13,211,2023,1,22,6,22,1,0,0,206.0,183.0,238.0,221.0,262.2
2023-01-23,MBA13,321,2023,1,23,0,23,0,0,0,211.0,236.0,292.0,225.0,258.03333333333336
2023-01-24,MBA13,292,2023,1,24,1,24,0,0,0,321.0,243.0,330.0,237.14285714285714,260.5
2023-01-25,MBA13,244,2023,1,25,2,25,0,0,0,292.0,195.0,238.0,244.14285714285714,261.5
2023-01-26,MBA13,234,2023,1,26,3,26,0,0,0,244.0,246.0,289.0,251.14285714285714,260.0
2023-01-27,MBA13,278,2023,1,27,4,27,0,0,0,234.0,238.0,268.0,249.42857142857142,256.6333333333333
2023-01-28,MBA13,171,2023,1,28,5,28,1,0,0,278.0,206.0,256.0,255.14285714285714,253.63333333333333
2023-01-29,MBA13,247,2023,1,29,6,29,1,0,0,171.0,211.0,183.0,250.14285714285714,249.26666666666668
2023-01-30,MBA13,300,2023,1,30,0,30,0,0,0,247.0,321.0,236.0,255.28571428571428,246.96666666666667
2023-01-31,MBA13,248,2023,1,31,1,31,0,0,0,300.0,292.0,243.0,252.28571428571428,248.66666666666666
2023-02-01,MBA13,209,2023,2,1,2,32,0,0,0,248.0,244.0,195.0,246.0,250.5
2023-02-02,MBA13,305,2023,2,2,3,33,0,0,0,209.0,234.0,246.0,241.0,248.5
2023-02-03,MBA13,259,2023,2,3,4,34,0,0,0,305.0,278.0,238.0,251.14285714285714,249.93333333333334
2023-02-04,MBA13,233,2023,2,4,5,35,1,0,0,259.0,171.0,206.0,248.42857142857142,249.73333333333332
2023-02-05,MBA13,164,2023,2,5,6,36,1,0,0,233.0,247.0,211.0,257.2857142857143,249.56666666666666
2023-02-06,MBA13,244,2023,2,6,0,37,0,0,0,164.0,300.0,321.0,245.42857142857142,246.26666666666668
2023-02-07,MBA13,263,2023,2,7,1,38,0,0,0,244.0,248.0,292.0,237.42857142857142,247.26666666666668
2023-02-08,MBA13,264,2023,2,8,2,39,0,0,0,263.0,209.0,244.0,239.57142857142858,248.1
2023-02-09,MBA13,249,2023,2,9,3,40,0,0,0,264.0,305.0,234.0,247.42857142857142,247.16666666666666
2023-02-10,MBA13,283,2023,2,10,4,41,0,0,0,249.0,259.0,278.0,239.42857142857142,244.46666666666667
2023-02-11,MBA13,177,2023,2,11,5,42,1,0,0,283.0,233.0,171.0,242.85714285714286,245.96666666666667
2023-02-12,MBA13,200,2023,2,12,6,43,1,0,0,177.0,164.0,247.0,234.85714285714286,242.23333333333332
2023-02-13,MBA13,267,2023,2,13,0,44,0,0,0,200.0,244.0,300.0,240.0,239.96666666666667
2023-02-14,MBA13,279,2023,2,14,1,45,0,0,0,267.0,263.0,248.0,243.28571428571428,240.33333333333334
2023-02-15,MBA13,285,2023,2,15,2,46,0,0,0,279.0,264.0,209.0,245.57142857142858,243.53333333333333
2023-02-16,MBA13,228,2023,2,16,3,47,0,0,0,285.0,249.0,305.0,248.57142857142858,245.16666666666666
2023-02-17,MBA13,215,2023,2,17,4,48,0,0,0,228.0,283.0,259.0,245.57142857142858,244.66666666666666
2023-02-18,MBA13,234,2023,2,18,5,49,1,0,0,215.0,177.0,233.0,235.85714285714286,245.33333333333334
2023-02-19,MBA13,211,2023,2,19,6,50,1,0,0,234.0,200.0,164.0,244.0,244.93333333333334
2023-02-20,MBA13,240,2023,2,20,0,51,0,0,0,211.0,267.0,244.0,245.57142857142858,244.03333333333333
2023-02-21,MBA13,312,2023,2,21,1,52,0,0,0,240.0,279.0,263.0,241.71428571428572,245.16666666666666
2023-02-22,MBA13,267,2023,2,22,2,53,0,0,0,312.0,285.0,264.0,246.42857142857142,248.53333333333333
2023-02-23,MBA13,300,2023,2,23,3,54,0,0,0,267.0,228.0,249.0,243.85714285714286,246.73333333333332
2023-02-24,MBA13,265,2023,2,24,4,55,0,0,0,300.0,215.0,283.0,254.14285714285714,247.0
2023-02-25,MBA13,254,2023,2,25,5,56,1,0,0,265.0,234.0,177.0,261.2857142857143,247.7
2023-02-26,MBA13,246,2023,2,26,6,57,1,0,0,254.0,211.0,200.0,264.14285714285717,248.36666666666667
2023-02-27,MBA13,255,2023,2,27,0,58,0,0,0,246.0,240.0,267.0,269.14285714285717,247.3
2023-02-28,MBA13,294,2023,2,28,1,59,0,0,0,255.0,312.0,279.0,271.2857142857143,250.1
2023-03-01,MBA13,284,2023,3,1,2,60,0,0,0,294.0,267.0,285.0,268.7142857142857,251.66666666666666
2023-03-02,MBA13,307,2023,3,2,3,61,0,0,0,284.0,300.0,228.0,271.14285714285717,251.13333333333333
2023-03-03,MBA13,233,2023,3,3,4,62,0,0,0,307.0,265.0,215.0,272.14285714285717,253.1
2023-03-04,MBA13,220,2023,3,4,5,63,1,0,0,233.0,254.0,234.0,267.57142857142856,253.9
2023-03-05,MBA13,229,2023,3,5,6,64,1,0,0,220.0,246.0,211.0,262.7142857142857,251.06666666666666
2023-03-06,MBA13,208,2023,3,6,0,65,0,0,0,229.0,255.0,240.0,260.2857142857143,250.06666666666666
2023-03-07,MBA13,226,2023,3,7,1,66,0,0,0,208.0,294.0,312.0,253.57142857142858,249.23333333333332
2023-03-08,MBA13,199,2023,3,8,2,67,0,0,0,226.0,284.0,267.0,243.85714285714286,251.3
2023-03-09,MBA13,255,2023,3,9,3,68,0,0,0,199.0,307.0,300.0,231.71428571428572,249.8
2023-03-10,MBA13,286,2023,3,10,4,69,0,0,0,255.0,233.0,265.0,224.28571428571428,249.53333333333333
2023-03-11,MBA13,240,2023,3,11,5,70,1,0,0,286.0,220.0,254.0,231.85714285714286,250.26666666666668
2023-03-12,MBA13,206,2023,3,12,6,71,1,0,0,240.0,229.0,246.0,234.71428571428572,249.96666666666667
2023-03-13,MBA13,315,2023,3,13,0,72,0,0,0,206.0,208.0,255.0,231.42857142857142,247.4
2023-03-14,MBA13,220,2023,3,14,1,73,0,0,0,315.0,226.0,294.0,246.71428571428572,252.0
2023-03-15,MBA13,210,2023,3,15,2,74,0,0,0,220.0,199.0,284.0,245.85714285714286,252.66666666666666
2023-03-16,MBA13,262,2023,3,16,3,75,0,0,0,210.0,255.0,307.0,247.42857142857142,250.76666666666668
2023-03-17,MBA13,276,2023,3,17,4,76,0,0,0,262.0,286.0,233.0,248.42857142857142,250.2
2023-03-18,MBA13,203,2023,3,18,5,77,1,0,0,276.0,240.0,220.0,247.0,249.9
2023-03-19,MBA13,153,2023,3,19,6,78,1,0,0,203.0,206.0,229.0,241.71428571428572,249.06666666666666
2023-03-20,MBA13,261,2023,3,20,0,79,0,0,0,153.0,315.0,208.0,234.14285714285714,247.0
2023-03-21,MBA13,223,2023,3,21,1,80,0,0,0,261.0,220.0,226.0,226.42857142857142,247.9
2023-03-22,MBA13,285,2023,3,22,2,81,0,0,0,223.0,210.0,199.0,226.85714285714286,248.3
2023-03-23,MBA13,276,2023,3,23,3,82,0,0,0,285.0,262.0,255.0,237.57142857142858,249.8
2023-03-24,MBA13,234,2023,3,24,4,83,0,0,0,276.0,276.0,286.0,239.57142857142858,248.6
2023-03-25,MBA13,191,2023,3,25,5,84,1,0,0,234.0,203.0,240.0,233.57142857142858,247.5
2023-03-26,MBA13,178,2023,3,26,6,85,1,0,0,191.0,153.0,206.0,231.85714285714286,243.86666666666667
2023-03-27,MBA13,262,2023,3,27,0,86,0,0,0,178.0,261.0,315.0,235.42857142857142,240.96666666666667
2023-03-28,MBA13,294,2023,3,28,1,87,0,0,0,262.0,223.0,220.0,235.57142857142858,241.23333333333332
2023-03-29,MBA13,233,2023,3,29,2,88,0,0,0,294.0,285.0,210.0,245.71428571428572,242.83333333333334
2023-03-30,MBA13,280,2023,3,30,3,89,0,0,0,233.0,276.0,262.0,238.28571428571428,242.1
2023-03-31,MBA13,247,2023,3,31,4,90,0,0,0,280.0,234.0,276.0,238.85714285714286,241.63333333333333
2023-04-01,MBA13,185,2023,4,1,5,91,1,0,0,247.0,191.0,203.0,240.71428571428572,240.4
2023-04-02,MBA13,202,2023,4,2,6,92,1,0,0,185.0,178.0,153.0,239.85714285714286,236.33333333333334
2023-04-03,MBA13,231,2023,4,3,0,93,0,0,0,202.0,262.0,261.0,243.28571428571428,235.3
2023-04-04,MBA13,247,2023,4,4,1,94,0,0,0,231.0,294.0,223.0,238.85714285714286,235.66666666666666
2023-04-05,MBA13,226,2023,4,5,2,95,0,0,0,247.0,233.0,285.0,232.14285714285714,236.26666666666668
2023-04-06,MBA13,327,2023,4,6,3,96,0,0,0,226.0,280.0,276.0,231.14285714285714,236.86666666666667
2023-04-07,MBA13,266,2023,4,7,4,97,0,0,0,327.0,247.0,234.0,237.85714285714286,240.23333333333332
2023-04-08,MBA13,187,2023,4,8,5,98,1,0,0,266.0,185.0,191.0,240.57142857142858,242.46666666666667
2023-04-09,MBA13,210,2023,4,9,6,99,1,0,0,187.0,202.0,178.0,240.85714285714286,240.2
2023-04-10,MBA13,261,2023,4,10,0,100,0,0,0,210.0,231.0,262.0,242.0,237.66666666666666
2023-04-11,MBA13,258,2023,4,11,1,101,0,0,0,261.0,247.0,294.0,246.28571428571428,238.36666666666667
2023-04-12,MBA13,284,2023,4,12,2,102,0,0,0,258.0,226.0,233.0,247.85714285714286,240.1
2023-04-13,MBA13,289,2023,4,13,3,103,0,0,0,284.0,327.0,280.0,256.14285714285717,239.06666666666666
2023-04-14,MBA13,248,2023,4,14,4,104,0,0,0,289.0,266.0,247.0,250.71428571428572,241.36666666666667
2023-04-15,MBA13,190,2023,4,15,5,105,1,0,0,248.0,187.0,185.0,248.14285714285714,242.63333333333333
2023-04-16,MBA13,198,2023,4,16,6,106,1,0,0,190.0,210.0,202.0,248.57142857142858,240.23333333333332
2023-04-17,MBA13,192,2023,4,17,0,107,0,0,0,198.0,261.0,231.0,246.85714285714286,237.63333333333333
2023-04-18,MBA13,217,2023,4,18,1,108,0,0,0,192.0,258.0,247.0,237.0,237.26666666666668
2023-04-19,MBA13,308,2023,4,19,2,109,0,0,0,217.0,284.0,226.0,231.14285714285714,239.4
2023-04-20,MBA13,317,2023,4,20,3,110,0,0,0,308.0,289.0,327.0,234.57142857142858,240.96666666666667
2023-04-21,MBA13,257,2023,4,21,4,111,0,0,0,317.0,248.0,266.0,238.57142857142858,244.1
2023-04-22,MBA13,219,2023,4,22,5,112,1,0,0,257.0,190.0,187.0,239.85714285714286,243.16666666666666
2023-04-23,MBA13,212,2023,4,23,6,113,1,0,0,219.0,198.0,210.0,244.0,241.26666666666668
2023-04-24,MBA13,363,2023,4,24,0,114,0,0,0,212.0,192.0,261.0,246.0,240.53333333333333
2023-04-25,MBA13,301,2023,4,25,1,115,0,0,0,363.0,217.0,258.0,270.42857142857144,246.26666666666668
2023-04-26,MBA13,261,2023,4,26,2,116,0,0,0,301.0,308.0,284.0,282.42857142857144,250.36666666666667
2023-04-27,MBA13,235,2023,4,27,3,117,0,0,0,261.0,317.0,289.0,275.7142857142857,250.33333333333334
2023-04-28,MBA13,214,2023,4,28,4,118,0,0,0,235.0,257.0,248.0,264.0,248.36666666666667
2023-04-29,MBA13,210,2023,4,29,5,119,1,0,0,214.0,219.0,190.0,257.85714285714283,247.73333333333332
2023-04-30,MBA13,186,2023,4,30,6,120,1,0,0,210.0,212.0,198.0,256.57142857142856,245.4
2023-05-01,MBA13,220,2023,5,1,0,121,0,0,0,186.0,363.0,192.0,252.85714285714286,243.36666666666667
2023-05-02,MBA13,245,2023,5,2,1,122,0,0,0,220.0,301.0,217.0,232.42857142857142,244.53333333333333
2023-05-03,MBA13,231,2023,5,3,2,123,0,0,0,245.0,261.0,308.0,224.42857142857142,245.96666666666667
2023-05-04,MBA13,319,2023,5,4,3,124,0,0,0,231.0,235.0,317.0,220.14285714285714,245.96666666666667
2023-05-05,MBA13,293,2023,5,5,4,125,0,0,0,319.0,214.0,257.0,232.14285714285714,248.36666666666667
2023-05-06,MBA13,205,2023,5,6,5,126,1,0,0,293.0,210.0,219.0,243.42857142857142,250.6
2023-05-07,MBA13,242,2023,5,7,6,127,1,0,0,205.0,186.0,212.0,242.71428571428572,246.53333333333333
2023-05-08,MBA13,268,2023,5,8,0,128,0,0,0,242.0,220.0,363.0,250.71428571428572,245.73333333333332
2023-05-09,MBA13,238,2023,5,9,1,129,0,0,0,268.0,245.0,301.0,257.57142857142856,248.43333333333334
2023-05-10,MBA13,314,2023,5,10,2,130,0,0,0,238.0,231.0,261.0,256.57142857142856,249.36666666666667
2023-05-11,MBA13,283,2023,5,11,3,131,0,0,0,314.0,319.0,235.0,268.42857142857144,251.13333333333333
2023-05-12,MBA13,233,2023,5,12,4,132,0,0,0,283.0,293.0,214.0,263.2857142857143,251.96666666666667
2023-05-13,MBA13,201,2023,5,13,5,133,1,0,0,233.0,205.0,210.0,254.71428571428572,250.26666666666668
2023-05-14,MBA13,185,2023,5,14,6,134,1,0,0,201.0,242.0,186.0,254.14285714285714,247.33333333333334
2023-05-15,MBA13,223,2023,5,15,0,135,0,0,0,185.0,268.0,220.0,246.0,245.23333333333332
2023-05-16,MBA13,298,2023,5,16,1,136,0,0,0,223.0,238.0,245.0,239.57142857142858,246.33333333333334
2023-05-17,MBA13,330,2023,5,17,2,137,0,0,0,298.0,314.0,231.0,248.14285714285714,249.66666666666666
2023-05-18,MBA13,224,2023,5,18,3,138,0,0,0,330.0,283.0,319.0,250.42857142857142,254.26666666666668
2023-05-19,MBA13,288,2023,5,19,4,139,0,0,0,224.0,233.0,293.0,242.0,254.5
2023-05-20,MBA13,193,2023,5,20,5,140,1,0,0,288.0,201.0,205.0,249.85714285714286,253.83333333333334
2023-05-21,MBA13,198,2023,5,21,6,141,1,0,0,193.0,185.0,242.0,248.71428571428572,249.7
2023-05-22,MBA13,254,2023,5,22,0,142,0,0,0,198.0,223.0,268.0,250.57142857142858,247.73333333333332
2023-05-23,MBA13,247,2023,5,23,1,143,0,0,0,254.0,298.0,238.0,255.0,248.9
2023-05-24,MBA13,278,2023,5,24,2,144,0,0,0,247.0,330.0,314.0,247.71428571428572,250.06666666666666
2023-05-25,MBA13,251,2023,5,25,3,145,0,0,0,278.0,224.0,283.0,240.28571428571428,247.23333333333332
2023-05-26,MBA13,290,2023,5,26,4,146,0,0,0,251.0,288.0,233.0,244.14285714285714,245.56666666666666
2023-05-27,MBA13,217,2023,5,27,5,147,1,0,0,290.0,193.0,201.0,244.42857142857142,246.53333333333333
2023-05-28,MBA13,214,2023,5,28,6,148,1,0,0,217.0,198.0,185.0,247.85714285714286,245.93333333333334
2023-05-29,MBA13,256,2023,5,29,0,149,0,0,0,214.0,254.0,223.0,250.14285714285714,245.93333333333334
